SystemMillis,BMETemperature,BMEPressure,BMEApproximateAlt,BNO Quat W, BNO Quat X,BNO Quat Y,BNO Quat Z,BNO Gyro X,BNO Gyro Y,BNO Gyro Z,BNO Accel X,BNO Accel Y,BNO Accel Z,BNO_Grav_X,BNO_Grav_Y,BNO_Grav_Z,BNO CALIBRATION sys,BNOGyro,BNOAccel,BNOMagnitude,ALGOPos1,ALGOPos2,GPSHour,GPSmin,GPSsec,GPSmilli,GPSday,GPSmonth,GPSyear,GPSFix,GPSfixquality_3d,GPSLat,GPSlong,GPSSpeed,GPSAngle,GPSAlt,GPSSatNum
296933,27.23,863.10,1332.58,-0.3433,-0.6160,-0.3425,0.6207,-6.06,-0.75,-1.31,-9.81,0.35,-0.25,-9.80,-0.02,0.06,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
297433,27.23,863.17,1331.92,-0.3420,-0.6118,-0.3472,0.6230,0.62,-0.50,-1.94,-9.69,-0.25,0.59,-9.80,-0.13,0.10,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
297935,27.22,863.29,1330.79,-0.3519,-0.6089,-0.3581,0.6141,11.69,-0.50,-0.44,-9.76,0.06,-0.14,-9.80,-0.11,0.02,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
298435,27.22,863.38,1329.92,-0.3514,-0.6094,-0.3538,0.6164,3.62,-1.37,1.75,-9.78,-0.25,0.30,-9.80,-0.07,0.06,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
298935,27.21,863.46,1329.16,-0.3667,-0.6073,-0.3550,0.6089,-8.19,0.69,4.31,-9.78,0.22,-0.02,-9.80,0.12,0.10,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
299435,27.21,863.56,1328.24,-0.3626,-0.6153,-0.3474,0.6076,-0.06,-1.87,1.62,-9.84,-0.36,0.05,-9.80,0.23,0.01,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
299935,27.21,863.69,1327.03,-0.3703,-0.6132,-0.3534,0.6017,-6.00,0.56,0.00,-10.02,0.38,-0.33,-9.80,0.28,-0.01,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
300436,27.21,863.80,1325.94,-0.3593,-0.6187,-0.3505,0.6044,4.06,-0.13,1.37,-9.80,-0.35,0.31,-9.80,0.20,-0.10,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
300936,27.21,863.90,1325.04,-0.3578,-0.6180,-0.3492,0.6068,12.75,0.44,-1.87,-9.77,0.15,-0.02,-9.80,0.18,-0.07,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
301437,27.20,863.99,1324.11,-0.3459,-0.6223,-0.3333,0.6180,-7.94,-0.44,2.56,-9.71,0.17,0.22,-9.80,0.18,0.03,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
301937,27.19,864.12,1322.96,-0.3436,-0.6236,-0.3203,0.6249,13.50,-1.37,-0.13,-9.78,0.05,0.08,-9.80,0.27,0.16,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
302438,27.18,864.20,1322.19,-0.3378,-0.6274,-0.3124,0.6282,-2.44,-0.44,0.50,-9.76,0.22,-0.27,-9.80,0.30,0.17,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
302939,27.18,864.29,1321.00,-0.3294,-0.6295,-0.3071,0.6332,-12.38,1.12,-1.62,-9.82,0.37,0.35,-9.80,0.25,0.18,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
303440,27.17,864.41,1320.17,-0.3176,-0.6343,-0.3077,0.6342,-0.75,-0.62,-0.69,-9.80,-0.02,-0.15,-9.80,0.12,0.05,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
303942,27.17,864.52,1319.12,-0.3082,-0.6332,-0.3110,0.6382,10.19,1.19,-5.12,-9.73,0.20,0.28,-9.80,-0.06,0.04,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
304443,27.16,864.62,1318.18,-0.2994,-0.6329,-0.3128,0.6418,1.00,0.19,1.50,-9.77,-0.19,-0.37,-9.80,-0.22,0.03,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
304944,27.16,864.73,1317.14,-0.2987,-0.6368,-0.3080,0.6406,0.44,-1.25,-2.81,-9.76,0.16,0.27,-9.80,-0.14,0.00,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
305444,27.15,864.84,1316.08,-0.3038,-0.6345,-0.3022,0.6432,-8.06,0.25,4.62,-9.82,-0.07,0.10,-9.80,-0.02,0.11,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
305945,27.15,864.94,1315.14,-0.3108,-0.6398,-0.3007,0.6353,6.37,1.37,-0.13,-9.84,-0.13,0.08,-9.80,0.15,0.00,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
306446,27.15,865.06,1314.00,-0.3165,-0.6406,-0.2970,0.6335,-15.88,0.75,4.12,-9.99,0.29,0.08,-9.80,0.28,0.02,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
306947,27.14,865.14,1313.31,-0.3127,-0.6447,-0.2917,0.6337,-3.56,2.31,-0.62,-9.79,0.05,-0.34,-9.80,0.32,-0.01,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
307448,27.13,865.21,1312.62,-0.3066,-0.6448,-0.2862,0.6390,3.44,-1.00,1.00,-9.84,0.33,0.24,-9.80,0.29,0.04,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
307948,27.12,865.32,1311.57,-0.2967,-0.6432,-0.2841,0.6462,5.06,-0.94,-4.37,-9.88,0.00,-0.24,-9.80,0.13,0.10,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
308450,27.11,865.41,1310.70,-0.2901,-0.6405,-0.2809,0.6533,-2.87,-1.31,-0.19,-10.02,0.50,0.00,-9.80,0.04,0.21,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
308950,27.11,865.51,1309.76,-0.2739,-0.6469,-0.2684,0.6591,-2.94,-0.94,-3.25,-9.87,0.04,0.21,-9.80,0.00,0.18,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
309451,27.10,865.55,1309.41,-0.2638,-0.6505,-0.2585,0.6636,-4.12,-1.44,0.81,-9.83,0.01,0.28,-9.80,0.00,0.19,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
309951,27.09,865.67,1308.22,-0.2562,-0.6559,-0.2477,0.6654,13.25,1.00,0.31,-9.38,-0.06,-0.12,-9.80,0.06,0.16,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
310452,27.09,865.75,1307.48,-0.2491,-0.6650,-0.2368,0.6630,8.88,2.12,1.44,-9.54,0.03,-0.07,-9.80,0.17,0.03,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
310953,27.08,865.84,1306.67,-0.2324,-0.6700,-0.2217,0.6693,3.19,2.19,1.75,-9.61,-0.01,0.14,-9.80,0.14,0.03,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
311453,27.07,865.92,1305.93,-0.2276,-0.6732,-0.2229,0.6673,1.25,-0.31,-1.00,-9.72,0.12,-0.03,-9.80,0.08,-0.05,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
311953,27.07,866.01,1305.01,-0.2182,-0.6765,-0.2172,0.6691,6.06,2.06,0.25,-9.61,0.07,0.45,-9.80,0.04,-0.09,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
312453,27.07,866.09,1304.25,-0.2087,-0.6756,-0.2112,0.6748,5.37,0.00,-1.00,-9.61,0.07,-0.14,-9.80,-0.03,-0.02,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
312955,27.06,866.21,1303.16,-0.2101,-0.6777,-0.2021,0.6751,-7.44,0.69,0.69,-9.80,0.48,-0.11,-9.80,0.11,0.00,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
313455,27.06,866.30,1302.31,-0.1949,-0.6807,-0.1840,0.6818,-5.69,0.06,2.06,-9.70,-0.29,0.03,-9.80,0.14,0.05,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
313956,27.06,866.38,1301.56,-0.1950,-0.6844,-0.1719,0.6812,16.69,-0.69,2.87,-9.83,0.52,-0.15,-9.80,0.32,0.03,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
314456,27.05,866.47,1300.68,-0.1782,-0.6892,-0.1561,0.6848,4.56,-0.50,2.69,-9.84,-0.35,0.05,-9.80,0.31,0.01,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
314957,27.05,866.57,1299.72,-0.1660,-0.6901,-0.1497,0.6883,14.06,0.75,-4.50,-9.71,0.35,0.22,-9.80,0.22,0.02,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
315458,27.04,866.66,1298.94,-0.1495,-0.6920,-0.1431,0.6916,-6.06,-1.31,-0.31,-9.81,0.04,0.05,-9.80,0.08,0.01,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
315958,27.04,866.76,1297.98,-0.1284,-0.6918,-0.1340,0.6978,10.88,-0.19,-1.62,-9.92,0.00,0.05,-9.80,-0.09,0.06,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
316459,27.03,866.88,1296.82,-0.1173,-0.6950,-0.1228,0.6987,8.69,-0.88,0.13,-9.83,0.24,0.20,-9.80,-0.08,0.03,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
316960,27.02,866.96,1296.08,-0.1000,-0.6968,-0.1002,0.7031,0.25,-0.13,0.62,-9.91,-0.04,0.16,-9.80,-0.01,0.08,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
317460,27.01,867.06,1295.16,-0.0942,-0.6986,-0.0865,0.7040,-8.75,-0.50,1.19,-9.96,-0.03,-0.01,-9.80,0.09,0.08,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
317960,27.00,867.15,1294.25,-0.0930,-0.6979,-0.0820,0.7054,12.31,0.62,-0.19,-9.94,0.26,0.28,-9.80,0.13,0.12,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
318461,26.99,867.22,1293.64,-0.0851,-0.6989,-0.0764,0.7060,-9.31,2.19,-1.31,-9.76,-0.06,-0.01,-9.80,0.10,0.11,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
318961,26.98,867.28,1293.03,-0.0744,-0.6997,-0.0706,0.7070,-4.94,-1.06,0.31,-9.84,0.11,0.05,-9.80,0.04,0.10,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
319461,26.97,867.36,1292.32,-0.0610,-0.7000,-0.0600,0.7090,3.69,-1.06,-1.81,-9.86,-0.19,0.00,-9.80,0.00,0.12,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
319962,26.97,867.44,1291.53,-0.0483,-0.7017,-0.0519,0.7090,1.12,2.31,2.19,-9.72,0.11,0.07,-9.80,-0.05,0.09,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
320463,26.97,867.51,1290.88,-0.0472,-0.7044,-0.0410,0.7070,-0.25,0.44,0.00,-9.71,0.30,0.43,-9.80,0.08,0.04,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
320963,26.96,867.59,1290.10,-0.0400,-0.7043,-0.0339,0.7079,-1.94,0.44,0.44,-9.65,0.07,0.00,-9.80,0.08,0.05,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
321463,26.95,867.69,1289.20,-0.0384,-0.7070,-0.0297,0.7055,-8.63,1.12,0.13,-9.58,0.25,-0.08,-9.80,0.12,-0.01,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
321964,26.96,867.74,1288.68,-0.0346,-0.7076,-0.0279,0.7051,-7.75,0.50,-3.31,-9.69,0.44,0.07,-9.80,0.08,-0.03,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
322466,26.94,867.85,1287.64,-0.0240,-0.7067,-0.0253,0.7067,7.25,-0.69,0.81,-9.64,-0.05,0.04,-9.80,-0.01,0.00,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
322966,26.93,867.92,1286.98,-0.0121,-0.7077,-0.0126,0.7063,7.69,-0.62,-0.88,-9.72,0.00,0.03,-9.80,0.00,-0.01,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
323467,26.92,868.01,1286.19,0.0020,-0.7042,0.0026,0.7100,-1.69,0.13,-0.37,-9.72,0.12,0.31,-9.80,0.00,0.08,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
323969,26.92,868.12,1285.13,0.0060,-0.7060,0.0123,0.7081,-0.44,-0.13,0.62,-9.81,0.22,-0.11,-9.80,0.08,0.02,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
324470,26.91,868.19,1284.42,0.0116,-0.7072,0.0206,0.7066,-14.75,1.62,1.94,-9.77,0.22,0.12,-9.80,0.12,-0.01,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
324971,26.90,868.28,1283.60,0.0191,-0.7076,0.0317,0.7056,17.37,-0.37,-2.06,-9.73,-0.24,0.04,-9.80,0.17,-0.03,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
325471,26.89,868.35,1282.91,0.0132,-0.7078,0.0367,0.7054,1.19,-0.81,1.37,-9.75,0.87,-0.22,-9.80,0.32,-0.04,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
325973,26.88,868.45,1281.55,0.0370,-0.7018,0.0580,0.7090,-15.63,-0.62,1.75,-9.66,-0.18,0.22,-9.80,0.29,0.07,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
326475,26.88,868.58,1280.73,0.0416,-0.6998,0.0707,0.7096,5.25,-1.44,-2.00,-9.63,0.33,-0.03,-9.79,0.41,0.10,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
326975,26.86,868.64,1280.17,0.0590,-0.6974,0.0768,0.7101,-10.75,0.81,2.31,-9.84,0.12,0.15,-9.80,0.26,0.15,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
327476,26.86,868.76,1279.10,0.0679,-0.6987,0.0806,0.7076,12.56,1.37,-3.56,-9.84,0.30,0.03,-9.80,0.18,0.09,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
327977,26.86,868.83,1278.37,0.0862,-0.6996,0.0903,0.7036,7.94,0.81,-0.06,-9.75,0.10,0.38,-9.80,0.06,0.04,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
328478,26.85,868.94,1277.37,0.0961,-0.6987,0.0956,0.7024,-0.69,1.50,-1.06,-9.74,0.11,0.17,-9.80,0.00,0.05,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
328979,26.84,869.03,1276.52,0.1013,-0.6982,0.0981,0.7019,-0.69,1.81,-1.44,-9.76,0.10,0.15,-9.80,-0.03,0.05,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
329481,26.83,869.13,1275.57,0.1062,-0.6957,0.1011,0.7032,1.94,0.06,1.81,-9.82,0.13,-0.05,-9.80,-0.05,0.11,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
329982,26.82,869.19,1274.98,0.1126,-0.6941,0.1151,0.7016,-5.44,0.81,1.50,-9.78,0.13,0.18,-9.80,0.05,0.09,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
330482,26.82,869.28,1274.17,0.1237,-0.6923,0.1295,0.6991,-4.31,0.62,2.81,-9.77,-0.11,0.19,-9.80,0.09,0.07,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
330983,26.82,869.38,1273.19,0.1277,-0.6904,0.1389,0.6984,8.81,0.00,-1.75,-9.86,-0.06,0.09,-9.80,0.17,0.07,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
331485,26.81,869.48,1272.26,0.1334,-0.6915,0.1419,0.6956,10.75,1.44,0.62,-9.68,0.03,0.05,-9.80,0.12,0.03,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
331986,26.81,869.58,1271.38,0.1367,-0.6917,0.1415,0.6948,5.25,-0.37,-2.19,-9.77,0.26,0.19,-9.80,0.07,0.02,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
332486,26.81,869.71,1270.14,0.1443,-0.6907,0.1454,0.6935,1.31,0.62,1.69,-9.76,0.01,0.42,-9.80,0.02,0.03,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
332988,26.80,869.80,1269.27,0.1510,-0.6920,0.1558,0.6885,17.00,2.06,1.50,-9.74,-0.05,-0.41,-9.80,0.05,-0.06,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
333488,26.79,869.87,1268.65,0.1522,-0.6890,0.1631,0.6896,1.06,0.06,3.94,-9.87,-0.20,0.16,-9.80,0.15,-0.02,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
333989,26.79,869.98,1267.56,0.1597,-0.6827,0.1724,0.6919,3.12,0.62,0.88,-9.96,0.02,-0.08,-9.80,0.20,0.08,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
334491,26.78,870.06,1266.84,0.1674,-0.6828,0.1838,0.6870,6.19,0.00,0.69,-9.91,0.08,-0.15,-9.80,0.23,0.00,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
334991,26.77,870.16,1265.87,0.1812,-0.6766,0.1896,0.6880,3.44,-0.88,-0.94,-9.78,0.07,0.27,-9.80,0.15,0.12,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
335493,26.76,870.25,1265.03,0.1765,-0.6791,0.1880,0.6873,-9.81,0.44,-0.37,-9.86,0.54,-0.31,-9.80,0.18,0.06,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
335993,26.74,870.32,1264.35,0.1771,-0.6816,0.1810,0.6865,-2.62,0.31,-2.69,-9.69,0.14,0.00,-9.80,0.06,0.05,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
336494,26.74,870.42,1263.45,0.1756,-0.6829,0.1822,0.6853,0.75,-0.50,0.13,-9.75,0.54,-0.21,-9.80,0.09,0.00,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
336995,26.73,870.51,1262.54,0.1823,-0.6808,0.1865,0.6845,-13.25,-1.94,-0.13,-9.72,-0.03,0.22,-9.80,0.07,0.03,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
337495,26.73,870.59,1261.80,0.1862,-0.6777,0.1917,0.6851,2.25,0.00,-0.31,-9.85,0.24,-0.15,-9.80,0.10,0.07,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
337997,26.72,870.73,1260.54,0.1857,-0.6790,0.1902,0.6843,-11.38,-1.00,-1.06,-9.81,0.13,-0.19,-9.80,0.07,0.05,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
338498,26.72,870.77,1260.15,0.2008,-0.6730,0.2023,0.6825,-0.88,-1.19,-0.56,-9.71,0.03,0.15,-9.80,0.05,0.12,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
338998,26.72,870.91,1258.80,0.2039,-0.6716,0.2103,0.6805,0.25,1.56,0.37,-9.69,0.10,-0.14,-9.80,0.12,0.08,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
339499,26.71,870.97,1258.22,0.2117,-0.6672,0.2250,0.6778,-1.37,0.19,2.81,-9.65,0.07,0.47,-9.80,0.22,0.08,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
339999,26.70,871.03,1257.69,0.2218,-0.6620,0.2397,0.6746,18.19,1.12,0.37,-9.70,-0.25,-0.03,-9.80,0.29,0.08,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
340500,26.69,871.10,1257.01,0.2263,-0.6606,0.2471,0.6718,16.19,-1.62,0.81,-9.77,0.37,0.17,-9.80,0.32,0.04,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
341000,26.69,871.24,1255.73,0.2458,-0.6551,0.2659,0.6631,-0.31,1.87,-0.37,-9.74,-0.03,-0.13,-9.80,0.30,0.00,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
341501,26.69,871.30,1255.14,0.2618,-0.6497,0.2829,0.6552,3.12,1.62,-0.94,-9.61,0.02,0.56,-9.80,0.29,-0.03,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
342001,26.68,871.40,1254.20,0.2817,-0.6406,0.2972,0.6497,-4.56,-0.56,0.62,-9.72,0.15,0.02,-9.80,0.24,0.02,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
342501,26.68,871.56,1252.75,0.3032,-0.6327,0.3121,0.6406,2.44,-2.19,0.88,-9.69,-0.08,0.29,-9.80,0.16,0.04,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
343001,26.67,871.66,1251.81,0.3154,-0.6260,0.3192,0.6377,19.37,0.50,-2.19,-9.66,0.02,0.05,-9.80,0.11,0.11,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
343502,26.67,871.75,1250.91,0.3345,-0.6188,0.3345,0.6273,-7.81,-2.50,2.19,-9.87,-0.10,-0.19,-9.80,0.05,0.10,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
344003,26.66,871.84,1250.08,0.3421,-0.6128,0.3450,0.6232,4.56,-2.00,-0.56,-9.82,0.28,0.20,-9.80,0.10,0.10,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
344503,26.65,871.98,1248.79,0.3463,-0.6094,0.3527,0.6200,-9.19,-0.62,0.75,-9.74,-0.01,-0.09,-9.80,0.14,0.08,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
345003,26.64,872.07,1247.89,0.3547,-0.6046,0.3619,0.6146,3.81,-0.31,0.25,-9.85,0.13,-0.11,-9.80,0.15,0.06,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
345504,26.63,872.18,1246.88,0.3583,-0.6010,0.3658,0.6136,-1.69,1.25,-1.25,-9.88,0.32,0.17,-9.80,0.17,0.09,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
346005,26.63,872.28,1245.90,0.3684,-0.5978,0.3771,0.6039,-20.25,1.00,1.31,-9.90,0.37,-0.16,-9.80,0.15,0.00,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
346505,26.62,872.38,1244.96,0.3794,-0.5899,0.3889,0.5974,16.56,0.75,-1.69,-9.79,0.06,-0.19,-9.80,0.16,0.01,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
347006,26.61,872.47,1244.14,0.3902,-0.5832,0.3958,0.5925,5.37,-2.06,1.62,-9.91,0.21,0.00,-9.80,0.13,0.06,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
347506,26.60,872.58,1243.12,0.3974,-0.5790,0.3994,0.5893,12.88,0.06,-2.94,-9.68,0.05,0.38,-9.80,0.10,0.10,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
348007,26.60,872.68,1242.20,0.4072,-0.5779,0.4013,0.5823,3.62,-0.06,0.19,-9.66,0.02,0.11,-9.80,-0.03,0.09,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
348507,26.59,872.77,1241.28,0.4111,-0.5753,0.4044,0.5801,-1.94,-0.50,-2.19,-9.64,0.19,0.45,-9.80,-0.03,0.10,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
349008,26.58,872.94,1239.71,0.4160,-0.5734,0.4073,0.5764,5.87,-0.75,0.94,-9.65,-0.14,-0.22,-9.80,-0.07,0.10,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
349508,26.58,873.06,1238.56,0.4200,-0.5681,0.4164,0.5721,-0.56,0.62,0.50,-9.69,0.09,0.02,-9.80,0.00,0.07,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
350010,26.57,873.18,1237.52,0.4329,-0.5576,0.4279,0.5644,6.00,-0.13,3.00,-9.80,-0.40,0.34,-9.80,0.00,0.11,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
350510,26.57,873.28,1236.52,0.4366,-0.5506,0.4436,0.5563,6.50,0.50,0.88,-9.65,0.10,-0.14,-9.80,0.12,0.00,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
351010,26.57,873.38,1235.56,0.4424,-0.5413,0.4524,0.5537,-12.75,-0.37,2.69,-9.62,0.08,0.18,-9.80,0.21,0.04,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
351511,26.56,873.48,1234.65,0.4475,-0.5356,0.4560,0.5522,15.00,-1.06,-0.62,-9.62,0.14,-0.05,-9.80,0.23,0.10,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
352012,26.55,873.61,1233.42,0.4506,-0.5350,0.4540,0.5518,-2.25,0.13,-1.44,-9.65,0.37,0.34,-9.80,0.18,0.14,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
352513,26.54,873.74,1232.24,0.4603,-0.5347,0.4509,0.5468,-12.56,-2.00,-2.69,-9.85,0.13,0.00,-9.80,0.00,0.21,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
353013,26.54,873.89,1230.80,0.4586,-0.5407,0.4534,0.5402,9.19,0.94,-0.50,-9.62,-0.05,0.17,-9.80,-0.05,0.03,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
353513,26.53,873.97,1230.04,0.4634,-0.5384,0.4498,0.5413,10.94,1.19,-2.25,-9.72,-0.14,0.17,-9.80,-0.11,0.15,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
354014,26.53,874.10,1228.86,0.4615,-0.5425,0.4527,0.5364,-9.75,0.62,2.19,-9.68,-0.03,-0.15,-9.80,-0.14,0.01,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
354515,26.53,874.24,1227.50,0.4523,-0.5457,0.4507,0.5428,-7.50,3.25,-0.75,-9.78,0.06,0.22,-9.80,-0.04,-0.01,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
355016,26.53,874.36,1226.41,0.4463,-0.5481,0.4520,0.5442,2.25,-1.31,4.25,-9.83,-0.23,-0.33,-9.80,0.03,-0.09,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
355517,26.53,874.49,1225.15,0.4478,-0.5425,0.4500,0.5501,5.19,-0.13,1.69,-9.90,0.00,0.25,-9.80,0.09,0.06,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
356017,26.53,874.62,1223.94,0.4468,-0.5379,0.4547,0.5517,-2.94,0.56,3.94,-9.81,0.00,-0.14,-9.80,0.20,0.07,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
356518,26.53,874.74,1222.82,0.4470,-0.5365,0.4514,0.5555,4.37,-4.00,-1.75,-9.85,0.43,0.01,-9.80,0.21,0.16,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
357018,26.52,874.88,1221.50,0.4431,-0.5389,0.4445,0.5618,-6.50,0.88,-0.25,-9.71,0.21,0.19,-9.80,0.21,0.23,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
357519,26.51,874.99,1220.51,0.4383,-0.5435,0.4426,0.5627,-2.12,0.13,-2.25,-9.86,0.50,0.24,-9.80,0.21,0.17,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
358020,26.50,875.10,1219.43,0.4358,-0.5433,0.4479,0.5607,-11.31,1.12,-1.12,-9.81,-0.19,0.40,-9.80,0.27,0.08,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
358520,26.50,875.24,1218.11,0.4410,-0.5448,0.4482,0.5547,-10.00,1.31,-0.81,-9.87,0.21,0.29,-9.80,0.16,0.04,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
